Unnamed: 0,image_id,student_id,qc_status,blue_score,exposure_score,blur_score,saturation_score,occupancy_score,fail_reasons,food_name,is_fruit,fruit_instance,lighting_session,background_id,image_name,best_score,best_params,hole_area,min_object_size,closing_radius,opening_radius,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93
294,01658436_018,1658436,flagged,-0.0634357298474945,0.7109431130476882,932.3261432098764,0.2398181769278355,0.1204938271604938,occupancy_issue,cucumber,False,3,L2,B1,01658436_018.jpg,0.2255724163759766,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 7, 'opening_radius': 2}",100,200,7,2,834.0,139.82338,4.841687,0.5360637,0.8934119,0.8786203,0.143149,-1.0,-1.4410289e-17,2.9412097e-17,-0.51366884,0.02268141,0.08632245,0.13797879,0.021613628,-0.036419883,0.014167633,0.014093582,-0.02718302,0.0016413548,0.071859196,0.0039009238,0.016321385,-0.015466272,0.0112421615,-0.0062517375,-0.0053076223,-0.01248368,0.023641415,-0.020732358,0.0002243705,0.0034227164,0.0006865773,-0.01714892,-0.011544914,-0.0066968943,0.007290777,-0.012143912,-0.003284459,0.004499064,-0.0026032247,-0.0053941817,0.010362868,-0.0022150665,0.00069678086,-0.0099305,0.0046450365,109.999985,2.874165,18.152702,10.9497,1.9861244,3.4498768,0.8656313,0.7958612,1.4903122,0.22499943,0.35372406,0.40757036,0.36244875,0.2086388,0.2914853,0.31830987,2.21021e-16,0.76908094,0.055065855,0.01510882,0.019294389,0.82032186,0.19741806,0.009159439,0.06192195,0.07656445,0.0100192735,0.5640421,0.32720062,0.043151576,0.0013232316,0.117576726,0.13682379,0.05305093,0.0033249487169086,0.244252473115921,0.3277474045753479,0.0951359048485755,0.0072409347631037,0.0012824183795601,0.3409596681594848,-0.0336416363716125,2.879775285720825,231.3775329589844,41.93070983886719,1.8705692291259768,17.93099021911621
295,01658436_010,1658436,pass,-0.1381815541031227,0.7028816267247641,415.0125580094498,0.6357863309933027,0.2867901234567901,none,orange,True,5,L2,B1,01658436_010.jpg,0.2685432098765432,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 3, 'opening_radius': 1}",100,200,3,1,2.0,11.656855,8.242635,0.18495971,0.39999992,0.10406045,0.1284546,1.0,1.2025296000000002e-16,1.1959181e-16,0.23429693,-0.04663695,-8.2883676e-17,-5.9425555e-17,0.10750209,0.15908022,2.911951e-18,8.038416e-18,-0.11163493,0.0018500744,-7.172337e-18,2.5103530000000003e-17,-0.09652461,0.05168759,1.6859772000000002e-17,-1.1805942000000001e-17,0.013877762,0.009998483,-1.5245622e-17,-8.19322e-18,0.027742729,0.027222315,-1.7093190999999998e-18,2.8171853e-17,0.002316003,-0.0008714748,-1.7859291e-17,6.0366544999999995e-18,-0.00019512739,0.017184941,3.9916127e-17,1.7326087e-17,-0.0013258589,-0.0015293406,-1.8965285e-18,9.100137e-18,0.0029239135,9.999993,1.7453582,2.4120197,0.25464332,0.92131025,0.6666661,0.92131025,0.25464332,2.4120197,1.7453582,0.31830987,0.055713873,0.43546784,0.6864186,0.034831513,0.05354603,0.42095125,0.37852472,0.9204801,0.09244687,0.10752968,0.021950902,0.32656938,0.070580706,0.1353937,1.0374377,0.55171543,0.36573362,0.24214908,0.045357514,0.09442201,0.34466633,0.2926074,0.11198843,1.0688103437423706,-0.5787562131881714,-0.8153390884399414,54.0,243.13157653808597,0.4650055170059204,0.0,4.143295764923096,,,,,
296,01658436_004,1658436,pass,-0.0042948438634713,0.4845809731299927,190.3078049687548,0.2882823636999381,0.7177777777777777,none,apple,True,4,L1,B2,01658436_004.jpg,0.0838326954530506,"{'hole_area': 400, 'min_object_size': 200, 'closing_radius': 7, 'opening_radius': 2}",400,200,7,2,5265.5,306.61017,4.2253895,0.70384395,0.94985116,0.6547524,0.09699144,-1.0,-8.3427114e-17,1.3114522e-17,-0.80667204,0.034769982,0.003931013,0.05570722,-0.0010305386,-0.0076718084,-0.0737699,-0.012646913,-0.037820887,-0.015815876,0.013985148,0.0034449757,0.016477732,-0.013402672,-0.010425296,0.018268747,-0.02317283,0.00021683516,0.0110890195,-0.014135933,-0.019437151,0.01809174,0.013163233,-0.0017574389,-0.023684539,0.010565191,-0.01865038,-0.018624136,-0.00045306166,0.020077674,-0.0020679405,-0.007636087,0.0010457936,-0.008048567,-0.0134394625,0.008126251,0.0076792226,283.0,1.0876493,20.274273,6.147445,8.6307125,3.6497455,1.6027136,1.8116702,6.0518265,2.2578964,3.6931694,1.3382455,1.8051232,1.2575109,2.2075942,0.31830987,0.010845083,0.14699695,0.08624882,0.011680594,0.026179027,0.09689551,0.046772793,0.033497266,0.028820353,0.008999248,0.020227665,0.0018362514,0.016822947,0.0348816,0.016967928,0.018253582,0.011931621,0.013749361,0.0105078583583235,0.0448895804584026,0.0362248346209526,0.0291167572140693,0.0192892663180828,0.0346649810671806,-0.1978198438882827,-0.3144527971744537,68.58894348144531,133.8896026611328,40.31528472900391,25.32546043395996,66.08387756347656
297,01658436_009,1658436,pass,-0.1699271362866134,0.6970341321713871,466.8570507392166,0.7555286586513892,0.3766666666666666,none,orange,True,4,L2,B1,01658436_009.jpg,0.1019382716049382,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 3, 'opening_radius': 1}",100,200,3,1,1.5,6.2426405,5.0970907,0.48368704,0.74999964,0.79972506,1.0560609,-1.0,8.02635e-19,-7.863302000000001e-17,-0.50095284,-0.09109309,-0.02831284,-0.22532913,0.0971582,-0.008396408,0.0006027009,0.003874435,-0.13052869,-0.029119408,-0.049194846,-0.019138135,0.003445453,0.005216434,-0.0014096806,-0.028826885,0.0060522063,-0.008689414,-0.023020597,0.012609623,-0.010448793,-0.00061276514,-0.015627872,-0.011851485,-0.0067044715,-0.002273153,0.00025266354,0.014577174,-0.003404383,0.0031883125,-0.010356355,0.0021639504,-0.0015187168,0.0007860952,0.00065277657,-0.0048863157,-0.010327131,4.9999943,0.36742896,1.4676833,1.4676833,0.36742896,0.31830987,6.2471995e-17,0.94957876,0.00188844,0.00017512141,0.00018584373,1.5649937,0.009326289,2.0623072e-05,0.0010416274,0.0011036472,3.2542998e-06,2.1546397,0.025632026,0.00014288572,1.0450144e-07,0.0034300238,0.003626103,2.5775314e-05,4.0869136e-08,2.7095563,0.053570554,0.00054361724,9.3032617e-07,1.3077407e-09,0.5957499,0.80301523,173.14285,205.14285,0.4516626596450805,5.890151023864746,0.83299320936203,,,,,,,,,,
298,01658436_020,1658436,flagged,-0.0518482207697894,0.6495603969983056,807.5735317634505,0.235651846472471,0.1180246913580247,occupancy_issue,cucumber,False,5,L2,B1,01658436_020.jpg,0.1383027410475027,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 7, 'opening_radius': 1}",100,200,7,1,288.5,76.3259,4.4936476,0.6223172,0.8890601,0.8453003,0.17125711,-1.0,-6.252175000000001e-17,1.0292622e-16,-0.5957883,-0.06380322,0.048195932,0.03043099,0.085990444,-0.0370561,-0.011472174,-0.008103229,-0.09395296,-0.012723875,0.037277848,0.025415914,-0.031829342,0.020222584,-0.0023885102,-0.007959449,0.00356428,-0.012689119,0.0186072,-0.016668035,-0.0134703,0.016606634,-0.003512852,0.018951975,-0.01505462,0.0078058993,0.0130721005,-0.002592857,-0.006664753,0.0055907727,0.0050036116,-0.0031770417,0.01200356,0.003215989,-0.0002917619,0.0064502954,0.0026859425,60.999992,0.75518054,9.434469,4.7335925,1.7706494,1.8289553,0.65422434,0.2952909,0.8368236,0.7438635,0.13912618,0.19005252,0.04924761,0.31866887,0.29139486,0.31830987,4.6956734e-17,0.8931584,0.016770033,0.0023240016,0.002765754,1.2983807,0.07682065,0.0006417499,0.012373396,0.01501651,0.00033854475,1.4685497,0.18817614,0.0040250774,2.3290508e-05,0.03470985,0.04343119,0.00244617,2.5532903237035495e-05,1.395007848739624,0.3357632756233215,0.0133706871420145,0.0001805748615879,5.471955319080735e-06,0.6877089738845825,-0.3866219520568847,3.534374952316284,211.6156311035156,19.726306915283203,1.4828412532806396,22.936033248901367
299,01658436_002,1658436,flagged,-0.0682265795206971,0.4935008472524813,1662.6457460752931,0.328450200381936,0.1823456790123457,occupancy_issue,apple,True,2,L1,B2,01658436_002.jpg,0.139374542779107,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 7, 'opening_radius': 2}",100,200,7,2,3079.0,243.0782,4.3806763,0.65482837,0.9037276,0.5903108,0.16870354,-1.0,1.3834245000000002e-16,-1.9590354000000002e-16,-0.83531815,-0.022605626,0.012140587,0.08908355,0.0047328654,-0.017704153,0.00513715,0.003910747,-0.016403629,-0.0069139437,0.04726277,-0.02115347,-0.024189055,-0.012748266,-0.013137192,-0.0066724634,0.032539804,-0.008267282,0.03858592,0.015228236,0.0052418653,-0.0264415,-0.0072976267,0.0012190081,-0.0048044366,-0.007133275,0.020126197,-0.020327596,0.0071714446,-0.009991361,-0.0025347462,0.013266062,-0.0043421662,0.0034567942,0.0047588097,0.0002066873,-0.020250348,199.99998,0.54305357,11.075423,9.505673,1.080349,2.6265504,4.069029,5.3638697,2.254044,1.8267306,0.4588739,1.670173,0.502027,0.96621513,0.39324918,0.31830987,3.680976e-16,0.45171505,0.04912718,0.015423041,0.042795874,0.0044674794,0.06582106,0.0050339866,0.016991563,0.0814165,0.024924614,0.20112632,0.028842704,0.02378996,0.0029757496,0.028875137,0.013002596,0.046847314,0.0237165354192256,0.0145892836153507,0.0538756698369979,0.057461068034172,0.0082182772457599,0.0021965447813272,-0.0909249261021614,-0.0556311085820198,84.07138061523438,156.7267303466797,60.6190071105957,50.52070236206055,53.051788330078125
300,014245930_006,14245930,pass,-0.1354170902929072,0.6810452674897118,442.311655829904,0.672505984561177,0.4477777777777778,none,orange,True,1,L1,B3,014245930_006.jpg,0.1224335554633075,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 7, 'opening_radius': 2}",100,200,7,2,315.0,78.42641,4.418827,0.64357,0.8873239,0.8413638,0.14587256,-1.0,1.1209936e-16,-2.0041727e-16,-0.57310987,-0.011471446,0.0045777536,-0.05205882,0.097337365,-0.095739834,-0.022052007,-0.044052236,-0.01733306,-0.032044712,-0.017099097,0.010139047,-0.016435498,-0.013689871,0.012025811,0.035208084,-0.026901025,-0.0069032707,-0.0046071718,-0.0106784515,-0.0056054727,-0.0032284036,0.008818113,-0.008104215,-0.0025752282,-0.0044315658,-0.015920984,-0.0006402835,-0.0037278926,-0.0065504205,0.010854697,0.0049514314,-0.003943777,-0.0028579507,-0.0021363527,0.0069141053,-0.007518581,65.99999,1.7460097,10.9290495,3.1164315,2.551717,0.94953895,1.5747504,0.7575728,0.26160854,0.8717572,0.3649075,0.3729539,0.41605005,0.12492212,0.31368208,0.31830987,1.3129915000000001e-16,0.88870186,0.017914552,0.0036822201,0.0025530658,1.2792351,0.08039396,0.0016553719,0.019127198,0.013353188,0.0004305198,1.4261782,0.19073854,0.0102678025,0.00016019157,0.051739167,0.03656505,0.0030169731,5.771749056293629e-05,1.3296819925308228,0.325367659330368,0.0336250476539135,0.0012599411420524,1.7035008568200283e-05,0.1852634996175766,0.5465294718742371,81.44412231445312,213.6905517578125,30.040172576904297,31.660545349121094,19.621971130371094
301,014245930_007,14245930,pass,-0.1032135076252723,0.5487392883079157,335.5395740131077,0.65826810834073,0.6496296296296297,none,orange,True,2,L1,B2,014245930_007.jpg,0.0120206067544361,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 5, 'opening_radius': 1}",100,200,5,1,3327.5,221.2376,3.8353047,0.85429937,0.9817082,0.65400594,0.12010719,-1.0,-6.919646e-17,8.839977000000001e-17,-0.8137856,0.0050841817,-0.0010741121,0.009147578,0.00094883866,-0.031191695,0.001963793,0.0042423927,-0.034606274,0.002690049,0.0005387888,0.0019442359,-0.0044169324,0.003210522,-7.075388e-05,-0.0036859424,-0.0077521293,0.0054901093,-0.00181908,-0.0044894298,-0.0060238014,0.006020567,-0.00039927763,0.0029469049,0.0019351786,0.0027228736,-0.0033687921,-0.002392494,0.00423373,0.0033861662,0.0011195248,-0.00018808716,7.514479e-05,-0.0014243398,-0.0014727782,0.0032436573,0.00276407,190.99998,0.38483027,13.487382,0.58560437,0.5638351,0.4595974,1.3625243,0.8345346,0.52498287,0.49129942,0.18176495,0.5048707,0.23297678,0.47251856,0.28204948,0.31830987,2.9793603e-17,0.42104366,0.07135152,0.0011105266,0.0029110005,0.04687412,0.09203572,0.014984246,0.00064310385,0.0037980983,0.003551112,0.18678321,0.067374684,0.018009806,0.0010402189,0.0030016103,0.003405191,0.0065181227,0.0049649528227746,0.0370956622064113,0.0986064225435257,0.0291900318115949,0.0088325850665569,0.002855738857761,0.5131471753120422,0.8229857087135315,141.90975952148438,142.5554962158203,7.087690353393555,51.096771240234375,34.45623779296875
302,014245930_012,14245930,flagged,-0.0363638344226579,0.6221573468893731,435.07252705380273,0.1240498668603243,0.1717283950617284,"saturation_issue, occupancy_issue",cucumber,False,2,L1,B3,014245930_012.jpg,0.7604229470459896,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 7, 'opening_radius': 2}",100,200,7,2,742.0,177.68124,6.5228834,0.29534566,0.64270246,0.9445434,0.14800486,-1.0,6.175212e-17,-1.7864962000000002e-16,-0.28329402,-0.05257171,-0.09256382,0.1449339,0.011298816,-0.032460935,-0.018401949,-0.05500599,-0.17278177,-0.01071236,-0.017854549,-0.012406238,0.022701493,-0.0106976265,-0.031139674,0.008479646,0.0058066756,0.017399197,0.036688145,0.017021082,-0.012521202,0.009990178,-0.02646868,0.014943445,0.0061717513,0.011432411,0.022579642,0.010308057,-0.013393341,0.0030327882,-0.0044685616,0.0070702806,-0.014865587,0.013799443,0.0058087553,-0.006408426,-0.003134383,151.99998,6.703948,47.015415,6.486558,6.6865764,0.16900627,4.7599683,3.840293,2.7245352,1.9597956,1.6916821,1.528686,1.0104847,1.1483684,0.9433046,0.31830987,4.4666985e-16,0.62221974,0.13844828,0.013489127,0.013446586,0.3557254,0.44562942,0.038934343,0.062244557,0.045084663,0.011987586,0.041895613,0.612911,0.16551086,0.008301287,0.14803326,0.060085174,0.054682292,0.0071271010674536,0.1105695366859436,0.4518711864948272,0.3150376379489898,0.0407467186450958,0.0027832516934722,-0.1497756391763687,0.1936207264661789,6.358974456787109,178.73992919921875,48.062896728515625,2.7483954429626465,20.730186462402344
303,014245930_009,14245930,pass,-0.1336226095376422,0.5581166787702736,434.5787608443835,0.6890973398961779,0.6902469135802469,none,orange,True,4,L2,B2,014245930_009.jpg,0.0654976914253322,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 7, 'opening_radius': 2}",100,200,7,2,2906.5,222.20815,4.121685,0.7397078,0.9444354,0.67383724,0.14548562,-1.0,2.788531e-16,-2.8737647000000004e-16,-0.7828438,0.030094901,-0.029257597,0.0035828706,0.032849595,-0.04973902,-0.019929752,0.026119078,-0.007266226,-0.011986834,-0.009093004,0.04552548,0.007465436,-0.022610236,0.009066648,0.027454557,-0.0029455281,-0.007231194,0.021455485,0.0050372123,-0.016547108,-0.00014945462,0.010683333,-0.0035259027,-0.016920684,0.008764418,0.0034763373,-0.007724023,-0.010462431,0.0011543117,-0.005444318,-0.0050354213,0.00055737793,4.6369336e-05,-0.0022544586,-0.004250713,-0.004240488,186.99998,1.2720433,14.5037985,4.50397,3.7833722,3.3329208,3.037394,2.0578887,1.0945547,0.72162634,0.81348145,0.3100657,0.5070794,0.35389608,0.11295012,0.31830987,2.64688e-16,0.47688702,0.06986352,0.008555277,0.013548065,0.045094628,0.10883807,0.026495242,0.008063036,0.042456847,0.007593823,0.20200951,0.03647806,0.05415598,0.014448427,0.018007634,0.039210662,0.021471396,0.00880878418684,0.0529624298214912,0.1174053698778152,0.0315795578062534,0.0411942675709724,0.0068238624371588,0.5026722550392151,0.8412075638771057,144.55914306640625,140.55848693847656,5.7652435302734375,48.52912139892578,34.9718132019043
304,014245930_001,14245930,pass,-0.0916441539578794,0.5800823045267489,232.85449876543208,0.4648430565641894,0.6630864197530865,none,apple,True,1,L1,B2,014245930_001.jpg,0.2774212776021599,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 7, 'opening_radius': 2}",100,200,7,2,2311.5,231.03658,4.805447,0.5441796,0.81362194,0.886183,0.13778213,-1.0,1.4237577e-16,-1.1184398e-16,-0.5102115,-0.0012015225,0.0014042236,0.15298223,0.009629587,-0.05971495,0.008416601,0.022429124,-0.1037101,0.004568264,-0.0045931395,0.0016191542,-0.005864824,-0.010761065,0.012115907,0.013887111,-0.029517708,0.009801419,-0.00047653832,-0.026900817,-0.008998156,-0.0052581597,0.0006825226,-0.003057641,0.0065059997,0.0062447544,0.001211393,0.002891939,-0.011120505,0.00048724335,0.00018417968,-0.008954149,-0.002801341,-0.00025896702,0.00015993547,-0.0013930221,0.0045580366,194.99998,4.7987413,42.07779,7.5292196,1.397939,0.99035734,1.7269979,1.2242234,0.52126396,1.2372586,0.72408164,0.562194,1.2492898,0.7670286,0.7402473,0.31830987,9.969299e-16,0.42172512,0.17763709,0.061410364,0.0653771,0.13166204,0.2731591,0.07098601,0.10254443,0.058338203,0.06801704,0.07387169,0.06192811,0.12666683,0.013428305,0.019646678,0.054339845,0.09700385,0.0420862026512622,0.00460901344195,0.04450199380517,0.0318777188658714,0.0216520745307207,0.0143761346116662,0.242716982960701,0.736640453338623,78.76763153076172,157.72406005859375,20.42344284057617,36.37936401367188,43.383338928222656
305,014245930_011,14245930,flagged,-0.037512466715081,0.585356088114258,197.0501315500686,0.1302630517227467,0.1582716049382716,"saturation_issue, occupancy_issue",cucumber,False,1,L1,B2,014245930_011.jpg,0.4503779290386218,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 3, 'opening_radius': 1}",100,200,3,1,118.5,70.52691,6.478816,0.29937702,0.6694915,0.72736233,0.38518333,-1.0,1.3833794000000002e-16,-2.7342282e-16,-0.5393975,0.038957406,-0.12730794,-0.21019733,0.010216999,-0.007726798,0.028219296,-0.16620678,-0.0057456545,-0.0040018503,-0.06675632,-0.06848899,-0.06701541,0.0028336323,0.053419907,0.0063010845,0.014764473,0.006695391,-0.01378456,0.017899185,-0.022208208,-0.016369775,0.014650362,0.0065054805,-0.037498984,-0.004738592,-0.002968032,0.0010616182,-0.03236069,0.0022509666,0.0004595646,-0.009037719,0.022677913,-0.0046300944,0.014431837,0.0060065,0.0025876507,60.999985,4.4593506,9.007923,6.578603,1.0996815,1.7617803,2.2218592,0.48750892,0.7861157,0.31787077,0.7656505,0.92115784,0.4800677,0.2841664,0.11992107,0.31830987,0.04724144,0.31563216,0.54858446,0.11670153,0.09058595,0.105640985,0.05643133,0.5785326,0.04694013,0.07265276,0.09610454,0.39764127,0.4611591,0.33756033,0.46531495,0.0820133,0.07632944,0.08312638,0.0944000929594039,0.1779456883668899,0.2445326447486877,0.2339500039815902,0.3489116430282593,0.4231922328472137,-0.2284284383058548,0.1811801195144653,21.18987274169922,226.184814453125,44.97842788696289,13.703807830810549,20.168123245239254
306,014245930_003,14245930,pass,-0.1175773420479302,0.5468056160735899,224.5902456790124,0.5364627881330859,0.7390123456790123,none,apple,True,3,L1,B2,014245930_003.jpg,0.0098729792147805,"{'hole_area': 400, 'min_object_size': 200, 'closing_radius': 3, 'opening_radius': 2}",400,200,3,2,3312.0,218.6518,3.7993376,0.8705507,0.98600775,0.6299476,0.09978353,1.0,-1.1639796e-16,1.780109e-16,0.8299908,0.006438278,0.015849845,0.024609014,-0.019545538,0.0285112,0.0025280789,0.0073600193,0.033366222,0.0041245404,0.009151774,-0.005586478,0.008803491,-5.3779237e-05,0.0065030977,-0.0013914318,0.0022902559,0.0017932529,0.0001288356,-0.007812159,-0.004476985,-0.0037062818,0.00062757765,-0.003214261,-0.0021786715,0.0031323507,-0.0014895361,0.0018500616,-0.0004469476,-0.0002253252,0.00033241117,-0.00028486774,0.0015290893,0.0014006947,-0.0011421421,6.3751395e-06,0.00027737938,188.0,0.49018323,12.262958,3.12657,0.8414487,0.6493552,0.8141597,0.67312336,0.30946645,0.2520521,0.22549312,0.101605505,0.22854948,0.024614101,0.16343842,0.31830987,6.650766600000001e-16,0.42587647,0.06418079,0.0077102166,0.019588208,0.04504827,0.08479651,0.012472477,0.0047810394,0.032565653,0.009107543,0.1961968,0.05855174,0.015146105,0.004998545,0.018971963,0.007254148,0.016379632,0.0020393137820065,0.0397824086248874,0.0927693173289299,0.0253737233579158,0.0127845481038093,0.0020345035009086,0.3227714002132416,0.7096097469329834,96.1423568725586,147.77369689941406,20.21714782714844,40.244117736816406,42.8405876159668
308,014245930_019,14245930,pass,-0.0685432098765432,0.5497855240861776,245.01225398567288,0.2363578902068371,0.2907407407407407,none,carrot,False,4,L2,B2,014245930_019.jpg,0.5287328773096803,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 5, 'opening_radius': 2}",100,200,5,2,669.0,156.4264,6.047794,0.34357047,0.8203556,0.98832166,0.107672386,-1.0,5.1123425e-17,-9.784522000000001e-17,-0.21460317,0.003086068,-0.005234177,-0.0222858,-0.03262129,-0.09330858,0.0049546,-0.03055473,-0.06631238,0.007504776,0.0061507556,0.003348966,-0.015669268,-0.026845029,-0.0017070206,-0.011980851,-0.035968166,0.007106475,0.0016494027,-0.003871584,-0.0029454317,-0.013400022,-0.00089551037,0.00042294682,-0.012804313,0.0034657617,0.00037207513,0.004393887,0.0022968135,-0.0050503677,-0.0008566892,0.0036215738,-0.0052425396,0.0010663953,-0.0019870868,0.00033350833,0.0067538326,143.99997,11.369355,49.332443,2.7335865,2.3262558,1.8604504,3.1520023,0.5404265,0.7938973,0.8721096,0.42926025,0.13423638,0.47003207,0.27067447,0.08643564,0.31830987,2.4779809e-16,0.59893715,0.16726743,0.052358568,0.02166809,0.41057324,0.4501461,0.087703206,0.09991069,0.022960499,0.025245434,0.27677196,0.48820612,0.29727006,0.047052253,0.046467867,0.08389062,0.06125337,0.0208625998347997,0.3502352237701416,0.3245480358600616,0.4242503345012665,0.1866750866174698,0.0262420047074556,0.2823436558246612,0.9326338171958924,111.51751708984376,211.6388092041016,6.51981782913208,34.554176330566406,30.44417762756348
309,014245930_016,14245930,flagged,-0.0451716291454853,0.658726216412491,204.75207393689988,0.1693751849162161,0.1416049382716049,"saturation_issue, occupancy_issue",carrot,False,1,L1,B3,014245930_016.jpg,0.9047385765695478,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 5, 'opening_radius': 2}",100,200,5,2,330.0,140.2254,7.7191534,0.21089703,0.7810651,0.99207604,0.16506985,-1.0,3.797703e-17,-2.2083725e-16,-0.15125675,0.0027112088,-0.055988077,-0.017803458,0.041156787,-0.09696431,0.0069766995,0.0123393955,-0.028966712,0.000558304,-0.021404251,-0.00043971065,0.006978283,-0.023334505,0.009744826,0.00537801,-0.018488236,0.002184494,-0.011019481,-0.0027033845,0.0129982745,-0.011522144,0.0046389694,0.0027525572,-0.008207869,-0.0018757317,-0.009018169,-0.0027013794,-0.0008895262,-0.0059527243,0.0034539914,-0.0004804096,0.0005960374,-3.487002e-05,-0.0062524644,0.008073627,0.0003509831,121.99998,16.47966,42.270588,3.9267445,2.9544036,1.5001041,3.1422117,0.49827877,1.3732477,0.33406344,1.0742548,0.16390847,0.62799984,0.2170869,0.5156681,0.31830987,1.0939935000000001e-16,0.7200833,0.11286885,0.043335974,0.016487563,0.71289515,0.37026194,0.046456683,0.13196686,0.033658784,0.014278932,0.5586028,0.55635226,0.19518718,0.020649796,0.14744046,0.03658901,0.051198207,0.0093842651695013,0.5094457864761353,0.550213098526001,0.3818366825580597,0.1038374900817871,0.0097624873742461,0.0202165581285953,0.8642257452011108,64.73213958740234,210.96173095703125,15.46177864074707,40.96990203857422,29.241796493530277
310,014245930_005,14245930,pass,-0.1055056886952311,0.5577017671266037,198.5627516537113,0.4539054304849511,0.687283950617284,none,apple,True,5,L2,B2,014245930_005.jpg,0.2444268014262523,"{'hole_area': 100, 'min_object_size': 500, 'closing_radius': 7, 'opening_radius': 2}",100,500,7,2,3249.0,273.42136,4.796866,0.54612833,0.8715129,0.63027304,0.15763849,-1.0,1.7114518e-16,-2.1956701e-16,-0.85068095,0.015884487,0.161789,-0.051154938,0.0012714823,-0.0038463066,-0.0031337643,0.124974385,-0.05858801,0.0152754,0.05158081,0.030625695,0.070133395,0.03307129,0.038252804,-0.03879207,-0.010667874,-0.00060919963,0.04335103,0.016399985,-0.03533791,-0.0011146652,0.008795527,-0.0025199784,0.022867925,0.007238507,-0.014590436,-0.014348162,-0.0127525255,0.01827716,0.0022680082,0.010963475,-0.0058008474,-0.0075619887,0.00055123074,-0.003726317,0.010251819,231.99998,6.5654993,14.720414,12.165208,13.028435,7.567574,5.552955,4.3514733,1.6633772,2.3160794,1.058817,0.98105186,1.1295962,1.386701,0.7336249,0.31830987,0.00019032671,0.40280637,0.059901975,0.0151585955,0.0383024,0.030524995,0.080683365,0.031521197,0.03883783,0.05920526,0.058123276,0.14786816,0.012897856,0.061198287,0.018936737,0.011274984,0.045933597,0.09994907,0.024746524170041,0.0375400260090827,0.050908476114273,0.0639958009123802,0.0182452630251646,0.0220459457486867,0.3306592404842376,0.5950687527656555,91.7869873046875,135.48098754882812,25.123289108276367,54.02985382080078,50.976112365722656
311,014245930_018,14245930,flagged,-0.0393529411764705,0.6526477850399418,295.9348191434233,0.1547836144059818,0.1150617283950617,"saturation_issue, occupancy_issue",carrot,False,3,L2,B3,014245930_018.jpg,0.7745362041777455,"{'hole_area': 100, 'min_object_size': 200, 'closing_radius': 5, 'opening_radius': 2}",100,200,5,2,212.0,106.42641,7.3093953,0.2352052,0.733564,0.99028826,0.17276327,-1.0,2.3143622e-17,-1.3868437000000002e-16,-0.14768793,0.0053959982,0.018450363,-0.038643353,-0.012995078,-0.12280656,0.006922493,0.010423452,-0.07985823,0.0005641472,0.013961551,0.005760562,0.020394603,-0.034274723,0.0032562022,-0.0010720815,0.0010178928,-0.0045007668,0.0049096635,0.0026251068,0.0046028337,-0.021281427,0.001102519,-3.8833844e-07,-0.027370485,-0.0015438128,0.004459239,-0.00872911,0.0038136537,-0.0065350854,0.0015081665,-0.002731104,-0.0011079039,-0.00074914884,0.002867797,-0.0002359357,-0.0069811414,93.999985,0.69295,36.005714,0.8542363,0.09969931,0.25285873,4.1843276,0.104649015,0.09097842,0.24903445,1.4273164,0.145437,0.13650692,0.15820895,0.76752144,0.31830987,7.527917e-17,0.78171176,0.08344618,0.007208346,0.0032271808,0.8552249,0.33252957,0.019896844,0.034956038,0.014510748,0.0011588667,0.6019081,0.6562499,0.10837784,0.00477001,0.08576777,0.031137917,0.0071778577,0.0003374536463525,0.2840654551982879,0.8670549392700195,0.2964738011360168,0.0329099148511886,0.0011465654242783,0.2579907774925232,0.9659464359283448,121.90384674072266,205.0730743408203,0.5645177960395813,19.69679832458496,32.84120559692383
